date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:03	158128/158128	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2029%20Jul%202025%2012:34:58%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-vendors-frontend.js?ver=c939a893efb4febadc26	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-vendors-frontend9e17.js	(from https://bitrader.thetork.com/cart/)
19:15:04	10628/10628	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2012:00:44%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/vendor/react.mine1ab.js	(from https://bitrader.thetork.com/cart/)
19:15:04	900/900	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2012:00:34%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/vendor/react-jsx-runtime.min.js?ver=18.3.1	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/vendor/react-jsx-runtime.mincb06.js	(from https://bitrader.thetork.com/cart/)
19:15:04	128946/128946	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2012:00:47%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/vendor/react-dom.mine1ab.js	(from https://bitrader.thetork.com/cart/)
19:15:04	4219/4219	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2016%20Jun%202025%2019:21:28%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-types.js?ver=35dee88875b85ff65531	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-types0613.js	(from https://bitrader.thetork.com/cart/)
19:15:05	1668/1668	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2003%20Mar%202025%2022:28:12%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/blocks-checkout-events.js?ver=2d0fd4590f6cc663947c	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/blocks-checkout-events076b.js	(from https://bitrader.thetork.com/cart/)
19:15:05	8523/8523	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2015%20Jul%202025%2017:47:23%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/url.min.js?ver=c2964167dfe2477c14ea	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/url.mind63a.js	(from https://bitrader.thetork.com/cart/)
19:15:05	5838/5838	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:21%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/api-fetch.min.js?ver=3623a576c78df404ff20	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/api-fetch.minc31c.js	(from https://bitrader.thetork.com/cart/)
19:15:07	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Sat,%2018%20Oct%202025%2017:15:07%20GMT	https://bitrader.thetork.com/wp-admin/admin-ajax.php?action=rest-nonce	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-admin/admin-ajaxf809.php	(from https://bitrader.thetork.com/cart/)
19:15:07	6469/6469	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2001%20Sep%202025%2023:44:48%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-settings.js?ver=508473c3c2ece9af8f8f	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-settings7a35.js	(from https://bitrader.thetork.com/cart/)
19:15:07	684/684	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:56%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/deprecated.min0a8b.js	(from https://bitrader.thetork.com/cart/)
19:15:07	12547/12547	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2015%20Jul%202025%2017:47:23%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/dom.min.js?ver=80bd57c84b45cf04f4ce	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/dom.minbe50.js	(from https://bitrader.thetork.com/cart/)
19:15:07	1000/1000	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:46%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/escape-html.min3a9d.js	(from https://bitrader.thetork.com/cart/)
19:15:08	11968/11968	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:50%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/element.min.js?ver=a4eeeadd23c0d7ab1d2d	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/element.minfa0f.js	(from https://bitrader.thetork.com/cart/)
19:15:08	1018/1018	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:45%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/is-shallow-equal.min.js?ver=e0f9f1d78d83f5196979	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/is-shallow-equal.mincb09.js	(from https://bitrader.thetork.com/cart/)
19:15:08	2642/2642	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:58%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/keycodes.min.js?ver=034ff647a54b018581d3	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/keycodes.min8cc0.js	(from https://bitrader.thetork.com/cart/)
19:15:08	3378/3378	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:30%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/priority-queue.min.js?ver=9c21c957c7e50ffdbf48	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/priority-queue.minc7db.js	(from https://bitrader.thetork.com/cart/)
19:15:09	36853/36853	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:33%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/compose.min.js?ver=84bcf832a5c99203f3db	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/compose.minb1f8.js	(from https://bitrader.thetork.com/cart/)
19:15:09	2815/2815	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:15%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/private-apis.min.js?ver=0f8478f1ba7e0eea562b	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/private-apis.mine8e0.js	(from https://bitrader.thetork.com/cart/)
19:15:09	8889/8889	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:40%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/redux-routine.min.js?ver=8bb92d45458b29590f53	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/redux-routine.min29d8.js	(from https://bitrader.thetork.com/cart/)
19:15:10	25596/25596	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:37%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/data.min.js?ver=fe6c4835cd00e12493c3	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/data.mindba4.js	(from https://bitrader.thetork.com/cart/)
19:15:10	17939/17939	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2029%20Jul%202025%2012:34:58%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-registry.js?ver=a16aa912ffa0a15063f1	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-registry117f.js	(from https://bitrader.thetork.com/cart/)
19:15:10	1472/1472	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:42%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/data-controls.min.js?ver=49f5587e8b90f9e7cc7e	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/data-controls.min01e0.js	(from https://bitrader.thetork.com/cart/)
19:15:10	788/788	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:46%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/html-entities.min.js?ver=2cd3358363e0675638fb	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/html-entities.min5b55.js	(from https://bitrader.thetork.com/cart/)
19:15:11	2070/2070	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:48%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/notices.min.js?ver=673a68a7ac2f556ed50b	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/notices.minfe2f.js	(from https://bitrader.thetork.com/cart/)
19:15:11	1574/1574	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2012%20May%202025%2021:07:28%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-middleware.js?ver=d79dedade2f2e4dc9df4	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-middlewaree7cf.js	(from https://bitrader.thetork.com/cart/)
19:15:11	84497/84497	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2001%20Sep%202025%2023:44:48%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-data.js?ver=330a6892721994aa0779	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-dataa923.js	(from https://bitrader.thetork.com/cart/)
19:15:11	457/457	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:20%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/dom-ready.min5346.js	(from https://bitrader.thetork.com/cart/)
19:15:12	2358/2358	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:37%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/a11y.min.js?ver=3156534cc54473497e14	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/a11y.min3f73.js	(from https://bitrader.thetork.com/cart/)
19:15:12	1655/1655	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:27%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/primitives.min.js?ver=aef2543ab60c8c9bb609	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/primitives.min4e94.js	(from https://bitrader.thetork.com/cart/)
19:15:12	2459/2459	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2029%20Jul%202025%2012:34:58%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/blocks-components.js?ver=14f739e1c451e591f9da	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/blocks-components1214.js	(from https://bitrader.thetork.com/cart/)
19:15:12	311/311	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:51%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/warning.min.js?ver=ed7c8b0940914f4fe44b	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/warning.min85d7.js	(from https://bitrader.thetork.com/cart/)
19:15:13	2638/2638	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2029%20Jul%202025%2012:34:58%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/blocks-checkout.js?ver=a1c2e7c31247ee1ae717	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/blocks-checkoutf146.js	(from https://bitrader.thetork.com/cart/)
19:15:13	2391/2391	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2001%20Sep%202025%2023:44:48%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-shared-context.js?ver=5afd527de106cd5139ef	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-shared-context6d06.js	(from https://bitrader.thetork.com/cart/)
19:15:13	3210/3210	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2001%20Sep%202025%2023:44:48%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-shared-hocs.js?ver=a1c1ed405307cfa86966	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-shared-hocsa20c.js	(from https://bitrader.thetork.com/cart/)
19:15:14	1622/1622	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2023%20Jun%202025%2019:46:28%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/price-format.js?ver=57e176e7cc02bdd27978	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/price-formatc609.js	(from https://bitrader.thetork.com/cart/)
19:15:14	5614/5614	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:36%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/autop.min.js?ver=9fb50649848277dd318d	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/autop.min33af.js	(from https://bitrader.thetork.com/cart/)
19:15:14	4284/4284	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:54%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/plugins.min.js?ver=20303a2de19246c83e5a	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/plugins.min8a16.js	(from https://bitrader.thetork.com/cart/)
19:15:15	6050/6050	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:58:45%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/style-engine.min.js?ver=08cc10e9532531e22456	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/style-engine.min2236.js	(from https://bitrader.thetork.com/cart/)
19:15:15	2480/2480	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20May%202025%2011:59:17%20GMT	https://bitrader.thetork.com/wp-includes/js/dist/wordcount.min.js?ver=55d8c2bf3dc99e7ea5ec	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-includes/js/dist/wordcount.min9ebf.js	(from https://bitrader.thetork.com/cart/)
19:15:15	23422/23422	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2012%20May%202025%2021:07:28%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-payment-method-cod.js?ver=0a9e8776f2e4b9ed3d3c	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-payment-method-cod15c4.js	(from https://bitrader.thetork.com/cart/)
19:15:15	39381/39381	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2001%20Sep%202025%2023:44:48%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/cart-frontend.js?ver=5cdb1d1a64b214b59985	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/client/blocks/cart-frontend1349.js	(from https://bitrader.thetork.com/cart/)
19:15:16	1605/1605	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Oct%202025%2017:15:17%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/2869	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/wp/v2/pages/2869.json	(from https://bitrader.thetork.com/wishlist/)
19:15:17	2125/2125	---M--	200	added ('OK')	application/json	etag:%226649-1760807717;;;%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fwishlist%2F	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embedfa4c.json	(from https://bitrader.thetork.com/wishlist/)
19:15:18	2282/2282	---M-Z	200	added ('OK')	text/xml	etag:%226650-1760807718;gz%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fwishlist%2F&format=xml	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed2d89	(from https://bitrader.thetork.com/wishlist/)
19:15:18	0/-1	---M--	301	error ('')			https://bitrader.thetork.com/contact-us	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/contact-us.1d8.delayed	(from https://bitrader.thetork.com/wishlist/)
19:15:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2017:15:18%20GMT	https://bitrader.thetork.com/?p=2869	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/index28f0.html	(from https://bitrader.thetork.com/wishlist/)
19:15:18	179/179	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2021:17:40%20GMT	https://bitrader.thetork.com/wp-content/plugins/woocommerce/assets/js/frontend/account-i18n.min.js?ver=10.2.2	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/plugins/woocommerce/assets/js/frontend/account-i18n.min0cb7.js	(from https://bitrader.thetork.com/my-account/)
19:15:19	1501/1501	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Oct%202025%2017:15:19%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/2819	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/wp/v2/pages/2819.json	(from https://bitrader.thetork.com/my-account/)
19:15:20	2135/2135	---M--	200	added ('OK')	application/json	etag:%226651-1760807720;;;%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fmy-account%2F	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed25bf.json	(from https://bitrader.thetork.com/my-account/)
19:15:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2017:15:20%20GMT	https://bitrader.thetork.com/?p=2819	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/indexd28b.html	(from https://bitrader.thetork.com/my-account/)
19:15:20	2292/2292	---M-Z	200	added ('OK')	text/xml	etag:%226652-1760807721;gz%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fmy-account%2F&format=xml	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed031d	(from https://bitrader.thetork.com/my-account/)
19:15:20	0/-1	---M--	301	error ('')			https://bitrader.thetork.com/contact-us	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/contact-us.1dd.delayed	(from https://bitrader.thetork.com/my-account/)
19:15:21	380/380	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202025%2015:51:12%20GMT	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-768.css?ver=1759333872	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/elementor/css/post-76892ed.css	(from https://bitrader.thetork.com/contact-us/)
19:15:22	88824/88824	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2017:15:22%20GMT	https://bitrader.thetork.com/my-account/lost-password/	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/my-account/lost-password/index.html	(from https://bitrader.thetork.com/my-account/)
19:15:22	15026/15026	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Oct%202025%2017:15:22%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/768	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/wp/v2/pages/768.json	(from https://bitrader.thetork.com/contact-us/)
19:15:23	2135/2135	---M--	200	added ('OK')	application/json	etag:%226653-1760807723;;;%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fcontact-us%2F	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed7cb8.json	(from https://bitrader.thetork.com/contact-us/)
19:15:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2017:15:23%20GMT	https://bitrader.thetork.com/?p=768	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/indexb916.html	(from https://bitrader.thetork.com/contact-us/)
19:15:23	2292/2292	---M-Z	200	added ('OK')	text/xml	etag:%226654-1760807724;gz%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed9b05	(from https://bitrader.thetork.com/contact-us/)
19:15:23	0/-1	---M--	301	error ('')			https://bitrader.thetork.com/contact-us	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/contact-us.1e2.delayed	(from https://bitrader.thetork.com/contact-us/)
19:15:24	649/649	---M--	200	added ('OK')	image/png	date:Tue,%2006%20May%202025%2016:00:45%20GMT	https://bitrader.thetork.com/wp-content/uploads/2023/10/phone.png	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/2023/10/phone.png	(from https://bitrader.thetork.com/contact-us/)
19:15:24	465/465	---M--	200	added ('OK')	image/png	date:Tue,%2006%20May%202025%2016:05:32%20GMT	https://bitrader.thetork.com/wp-content/uploads/2023/10/envelope.png	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/2023/10/envelope.png	(from https://bitrader.thetork.com/contact-us/)
19:15:24	692/692	---M--	200	added ('OK')	image/png	date:Tue,%2006%20May%202025%2016:01:50%20GMT	https://bitrader.thetork.com/wp-content/uploads/2023/10/marker.png	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/2023/10/marker.png	(from https://bitrader.thetork.com/contact-us/)
19:15:24	8430/8430	---M--	200	added ('OK')	image/png	date:Tue,%2006%20May%202025%2016:05:11%20GMT	https://bitrader.thetork.com/wp-content/uploads/2023/10/pricing_wave.png	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/2023/10/pricing_wave.png	(from https://bitrader.thetork.com/contact-us/)
19:15:25	4289/4289	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202025%2010:16:52%20GMT	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-180.css?ver=1759313812	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/elementor/css/post-1800669.css	(from https://bitrader.thetork.com/services/financial-advisory/)
19:15:26	2195/2195	---M--	200	added ('OK')	application/json	etag:%226655-1760807726;;;%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fservices%2Ffinancial-advisory%2F	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed6fcd.json	(from https://bitrader.thetork.com/services/financial-advisory/)
19:15:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2017:15:26%20GMT	https://bitrader.thetork.com/?p=180	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/index2586.html	(from https://bitrader.thetork.com/services/financial-advisory/)
19:15:26	2350/2350	---M-Z	200	added ('OK')	text/xml	etag:%226656-1760807726;gz%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fservices%2Ffinancial-advisory%2F&format=xml	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embed0635	(from https://bitrader.thetork.com/services/financial-advisory/)
19:15:26	0/-1	---M--	301	error ('')			https://bitrader.thetork.com/contact-us	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/contact-us.1ea.delayed	(from https://bitrader.thetork.com/services/financial-advisory/)
19:15:27	50962/50962	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20May%202025%2016:04:46%20GMT	https://bitrader.thetork.com/wp-content/uploads/2023/10/blog_post04-2.jpg	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/2023/10/blog_post04-2.jpg	(from https://bitrader.thetork.com/services/financial-advisory/)
19:15:27	4289/4289	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202025%2016:40:06%20GMT	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-179.css?ver=1759336806	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-content/uploads/elementor/css/post-1793c79.css	(from https://bitrader.thetork.com/services/management/)
19:15:28	2155/2155	---M--	200	added ('OK')	application/json	etag:%226657-1760807728;;;%22	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fservices%2Fmanagement%2F	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/wp-json/oembed/1.0/embedf8cd.json	(from https://bitrader.thetork.com/services/management/)
19:15:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Oct%202025%2017:15:28%20GMT	https://bitrader.thetork.com/?p=179	C:/My%20Web%20Sites/https___bitrader.thetork.com_/bitrader.thetork.com/indexccf8.html	(from https://bitrader.thetork.com/services/management/)
